"dgp_id","n","basis","estimator","n_valid","mean_time","sd_time","p","var_coef1","var_coef2","mean_coef1","mean_coef2","bias_coef1","bias_coef2","mse_coef1","mse_coef2","cov_coef1","cov_coef2","var_coef1_ols","var_coef2_ols","g2_emp_coef1","g2_emp_coef2","gamma3_dgp","gamma4_dgp","g2_theoretical"
"Gamma3",200,"pos","pmm_fp",994,0.00149500000000017,0.00115642220331169,6,199158.448182051,12587.7889574077,9.00479760245056,1.92355596693745,7.50479760245056,1.62355596693745,199214.770169105,12590.4248913855,0.931,0.935,6502.19172323284,362.627874155299,30.6294333755867,34.7126899351838,1.155,2,0.66649375
"Gamma3",200,"pos","huber_fp",1000,0.000584000000000085,0.000674832867752831,6,5750.17066842537,321.367058163114,-2.00609191974014,-0.823182781228742,-3.50609191974014,-1.12318278122874,5762.46334897504,322.628597723162,0.947,0.946,6502.19172323284,362.627874155299,0.88434345112888,0.886217196931433,1.155,2,0.66649375
"Gamma3",200,"pos","gmm_fp",994,0.000344064386317856,0.000515939272794454,6,4715.92289121282,263.430205469434,-4.2968721310261,-1.43182718194336,-5.7968721310261,-1.73182718194336,4749.52661771629,266.429430857552,0.917505030181087,0.916498993963783,6502.19172323284,362.627874155299,0.725282042109349,0.726447756072435,1.155,2,0.66649375
"Gamma3",50,"pos","ols_fp",1000,7.79999999999958e-05,0.000289827534923764,6,93185.4020258857,6085.56051617554,7.92419294815077,1.4062435012445,6.42419294815077,1.1062435012445,93226.6722809208,6086.78429085959,0.942,0.943,93185.4020258857,6085.56051617554,1,1,1.155,2,0.66649375
"Gamma3",50,"pos","mle_fp",1000,6.39999999999894e-05,0.000248929640593382,6,93185.4020258857,6085.56051617554,7.92419294815077,1.4062435012445,6.42419294815077,1.1062435012445,93226.6722809208,6086.78429085959,0.929,0.926,93185.4020258857,6085.56051617554,1,1,1.155,2,0.66649375
"Gamma3",50,"pos","pmm_fp",972,0.00112500000000002,0.000946716045745163,6,80854.8423820453,5352.76731825463,-5.78350141062817,-2.27907407235275,-7.28350141062817,-2.57907407235275,80907.8917748439,5359.41894132531,0.905,0.909,93185.4020258857,6085.56051617554,0.867677132085397,0.879584929609503,1.155,2,0.66649375
"Gamma3",50,"pos","huber_fp",1000,0.000523000000000014,0.000572537159317022,6,86504.9493907889,5679.91440316866,6.3605572216604,0.951497309216162,4.8605572216604,0.651497309216162,86528.5744072939,5680.33885191258,0.939,0.94,93185.4020258857,6085.56051617554,0.92831009482321,0.933342851175555,1.155,2,0.66649375
"Gamma3",50,"pos","gmm_fp",972,0.000264403292181137,0.000485684196715066,6,79616.8176757475,5304.51276169296,-5.67448082123785,-2.27529851356335,-7.17448082123785,-2.57529851356335,79668.2908508018,5311.14492412692,0.869341563786008,0.863168724279835,93185.4020258857,6085.56051617554,0.854391524260752,0.871655576769545,1.155,2,0.66649375
"Gamma3",500,"pos","ols_fp",1000,9.49999999999846e-05,0.000296754213218685,6,2358.65342054438,129.715112867753,1.56596763835712,-0.0144336776930518,0.0659676383571195,-0.314433677693052,2358.65777227369,129.81398140542,0.963,0.961,2358.65342054438,129.715112867753,1,1,1.155,2,0.66649375
"Gamma3",500,"pos","mle_fp",1000,9.90000000000038e-05,0.000354011757324961,6,2358.65342054438,129.715112867753,1.56596763835712,-0.0144336776930518,0.0659676383571195,-0.314433677693052,2358.65777227369,129.81398140542,0.962,0.96,2358.65342054438,129.715112867753,1,1,1.155,2,0.66649375
"Gamma3",500,"pos","pmm_fp",995,0.00235399999999998,0.00153982305965792,6,1863.6775380874,104.212295898017,0.216788775240338,-0.352236298628161,-1.28321122475966,-0.652236298628161,1865.32416913475,104.637708087265,0.951,0.943,2358.65342054438,129.715112867753,0.790144716410798,0.803393633895717,1.155,2,0.66649375
"Gamma3",500,"pos","huber_fp",1000,0.000805000000000106,0.00146939924259345,6,2053.52367135595,113.25880803805,-0.111326891985553,-0.398968303447183,-1.61132689198555,-0.698968303447183,2056.12004570878,113.747364727274,0.948,0.949,2358.65342054438,129.715112867753,0.8706339191122,0.873135022852118,1.155,2,0.66649375
"Gamma3",500,"pos","gmm_fp",995,0.000465326633165844,0.000675493536573087,6,1621.29206091085,89.721035019855,-0.690347622092207,-0.572047697197423,-2.19034762209221,-0.872047697197423,1626.08968361645,90.4815022060423,0.944723618090452,0.942713567839196,2358.65342054438,129.715112867753,0.687380369998002,0.691677577394759,1.155,2,0.66649375
"Gauss",100,"pos","ols_fp",1000,7.69999999999956e-05,0.000270451740878359,6,74255.5334975289,6924.19374379707,7.49978450579808,2.04902663180448,6.49978450579808,0.0490266318044799,74297.7806961507,6924.19614740769,0.944,0.943,74255.5334975289,6924.19374379707,1,1,0,0,1
"Gauss",100,"pos","mle_fp",1000,5.60000000000008e-05,0.000273749774317604,6,74255.5334975289,6924.19374379707,7.49978450579808,2.04902663180448,6.49978450579808,0.0490266318044799,74297.7806961507,6924.19614740769,0.935,0.933,74255.5334975289,6924.19374379707,1,1,0,0,1
"Gauss",100,"pos","pmm_fp",1000,0.00111799999999998,0.00128051384831079,6,75979.0420253108,7081.56829067979,7.33291531660492,2.00025907159308,6.33291531660492,0.000259071593077032,76019.1478417181,7081.5682907469,0.93,0.929,74255.5334975289,6924.19374379707,1.02321050629633,1.02272821251192,0,0,1
"Gauss",100,"pos","huber_fp",1000,0.000492999999999991,0.000585058367424377,6,77528.2357081851,7219.39023979142,6.98414524005119,1.89114911819093,5.98414524005119,-0.108850881809074,77564.0457024391,7219.40208830589,0.949,0.95,74255.5334975289,6924.19374379707,1.04407351286171,1.04263261643405,0,0,1
"Gauss",100,"pos","gmm_fp",1000,0.000272000000000003,0.000460682350680201,6,75979.0420437768,7081.56829258549,7.33291528876907,2.00025906299165,6.33291528876907,0.000259062991653014,76019.1478598315,7081.56829265261,0.907,0.905,74255.5334975289,6924.19374379707,1.02321050654501,1.02272821278714,0,0,1
"Gauss",1000,"pos","ols_fp",1000,0.000110999999999994,0.000323703234126219,6,5930.73308879418,544.2853882944,0.0506727824937255,-0.297082335876452,-0.949327217506275,-2.29708233587645,5931.63431096008,549.561975552196,0.951,0.947,5930.73308879418,544.2853882944,1,1,0,0,1
"Gauss",1000,"pos","mle_fp",1000,0.000106999999999989,0.000331150510584917,6,5930.73308879418,544.2853882944,0.0506727824937255,-0.297082335876452,-0.949327217506275,-2.29708233587645,5931.63431096008,549.561975552196,0.951,0.946,5930.73308879418,544.2853882944,1,1,0,0,1
"Gauss",1000,"pos","pmm_fp",1000,0.00308900000000003,0.00120354789166345,6,5955.50061933023,546.625273453802,0.080858916508966,-0.289519083017573,-0.919141083491034,-2.28951908301757,5956.34543966159,551.867171085304,0.95,0.942,5930.73308879418,544.2853882944,1.00417613306234,1.00429900418002,0,0,1
"Gauss",1000,"pos","huber_fp",1000,0.00092199999999998,0.00108862348913712,6,6179.64494802974,566.880176516687,1.09736378495479,0.00992904641900715,0.0973637849547875,-1.99007095358099,6179.65442773636,570.840558916974,0.949,0.946,5930.73308879418,544.2853882944,1.04196982995338,1.04151275913008,0,0,1
"Gauss",1000,"pos","gmm_fp",1000,0.00073100000000008,0.000578769361640714,6,5955.50061775988,546.625273312793,0.08085891467012,-0.28951908357892,-0.91914108532988,-2.28951908357892,5956.34543809462,551.867170946865,0.95,0.933,5930.73308879418,544.2853882944,1.00417613279756,1.00429900392095,0,0,1
"Gauss",200,"pos","ols_fp",1000,5.10000000000047e-05,0.000220107808692597,6,29555.7120391822,2715.23369946413,-13.4013556139976,-4.35250616067905,-14.4013556139976,-6.35250616067905,29763.111082703,2755.58803398559,0.949,0.947,29555.7120391822,2715.23369946413,1,1,0,0,1
"Gauss",200,"pos","mle_fp",1000,6.30000000000113e-05,0.000277683467473538,6,29555.7120391822,2715.23369946413,-13.4013556139976,-4.35250616067905,-14.4013556139976,-6.35250616067905,29763.111082703,2755.58803398559,0.947,0.944,29555.7120391822,2715.23369946413,1,1,0,0,1
"Gauss",200,"pos","pmm_fp",1000,0.00133200000000006,0.000801510086286126,6,29794.2642307803,2737.86825823745,-12.8321003225652,-4.18610288782277,-13.8321003225652,-6.18610288782277,29985.5912301138,2776.13612717618,0.944,0.943,29555.7120391822,2715.23369946413,1.0080712720195,1.00833613650928,0,0,1
"Gauss",200,"pos","huber_fp",1000,0.000488999999999989,0.000551528043877348,6,30773.8098360179,2830.71731059565,-14.4664053987734,-4.66953579974747,-15.4664053987734,-6.66953579974747,31013.0195319771,2875.20001837976,0.947,0.951,29555.7120391822,2715.23369946413,1.04121361702336,1.04253173903753,0,0,1
"Gauss",200,"pos","gmm_fp",1000,0.000340999999999983,0.000571879398165411,6,29794.2642235391,2737.868257598,-12.8321003149941,-4.18610288552041,-13.8321003149941,-6.1861028855204,29985.5912226632,2776.13612650824,0.933,0.93,29555.7120391822,2715.23369946413,1.00807127177449,1.00833613627377,0,0,1
"Gauss",50,"pos","ols_fp",1000,7.39999999999999e-05,0.00034152692520597,6,225261.320932081,21960.052910305,12.9341235581036,4.43187474503863,11.9341235581036,2.43187474503863,225403.744237181,21965.9669250805,0.95,0.953,225261.320932081,21960.052910305,1,1,0,0,1
"Gauss",50,"pos","mle_fp",1000,5.60000000000019e-05,0.000262550819714844,6,225261.320932081,21960.052910305,12.9341235581036,4.43187474503863,11.9341235581036,2.43187474503863,225403.744237181,21965.9669250805,0.926,0.923,225261.320932081,21960.052910305,1,1,0,0,1
"Gauss",50,"pos","pmm_fp",998,0.00104199999999999,0.00118896999526888,6,334827.729124832,31621.5323840263,8.35655540381426,3.08621261568682,7.35655540381426,1.08621261568682,334881.848032241,31622.7122418728,0.911,0.911,225261.320932081,21960.052910305,1.48639690000658,1.43995702165124,0,0,1
"Gauss",50,"pos","huber_fp",1000,0.000466000000000001,0.000556015425283466,6,235934.321448146,22970.2799724768,16.3046456821247,5.479502009635,15.3046456821247,3.479502009635,236168.553627601,22982.3869067119,0.945,0.945,225261.320932081,21960.052910305,1.04738052885379,1.04600294299372,0,0,1
"Gauss",50,"pos","gmm_fp",998,0.000261523046092187,0.000464099828617411,6,232586.106594621,22604.1708384799,18.6538467474269,6.14226580571226,17.6538467474269,4.14226580571226,232897.764899603,22621.3292044851,0.887775551102204,0.881763527054108,225261.320932081,21960.052910305,1.03251683703279,1.02933134682352,0,0,1
"Gauss",500,"pos","ols_fp",1000,6.6000000000015e-05,0.000256339052252552,6,10972.9209816893,1003.69499264565,-0.596399959990478,-0.546899330330097,-1.59639995999048,-2.5468993303301,10975.4694745215,1010.18168884448,0.956,0.957,10972.9209816893,1003.69499264565,1,1,0,0,1
"Gauss",500,"pos","mle_fp",1000,9.29999999999964e-05,0.000304045133892051,6,10972.9209816893,1003.69499264565,-0.596399959990478,-0.546899330330097,-1.59639995999048,-2.5468993303301,10975.4694745215,1010.18168884448,0.956,0.956,10972.9209816893,1003.69499264565,1,1,0,0,1
"Gauss",500,"pos","pmm_fp",1000,0.00201200000000001,0.00165063035855414,6,11029.165399826,1009.01979987373,-0.391924598066864,-0.478375396273139,-1.39192459806686,-2.47837539627314,11031.1028539127,1015.16214447858,0.95,0.95,10972.9209816893,1003.69499264565,1.00512574712154,1.00530520453634,0,0,1
"Gauss",500,"pos","huber_fp",1000,0.000616000000000003,0.000599085054815197,6,11331.4561980409,1035.81727404416,-1.42856381378297,-0.799073494175263,-2.42856381378297,-2.79907349417526,11337.3541202386,1043.65208646996,0.957,0.96,10972.9209816893,1003.69499264565,1.03267454645394,1.03200402675502,0,0,1
"Gauss",500,"pos","gmm_fp",1000,0.000452999999999978,0.000534861736411432,6,11029.1653973488,1009.01979964999,-0.391924585686899,-0.478375392539276,-1.3919245856869,-2.47837539253928,11031.102851401,1015.16214423633,0.938,0.934,10972.9209816893,1003.69499264565,1.00512574689578,1.00530520431342,0,0,1
"LogN",100,"pos","ols_fp",1000,7.40000000000406e-05,0.000290875589571694,6,373849.624637637,35040.0736143465,-14.1269730707644,-5.18604208021572,-15.1269730707644,-7.18604208021572,374078.44995192,35091.7128151252,0.944,0.942,373849.624637637,35040.0736143465,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",100,"pos","mle_fp",1000,5.60000000000045e-05,0.000254811555720965,6,373849.624637637,35040.0736143465,-14.1269730707644,-5.18604208021572,-15.1269730707644,-7.18604208021572,374078.44995192,35091.7128151252,0.937,0.938,373849.624637637,35040.0736143465,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",100,"pos","pmm_fp",959,0.00140300000000003,0.00125943526120932,6,1191604.93301057,108125.676834056,11.0928835262624,2.3461521392199,10.0928835262624,0.346152139219897,1191706.79930844,108125.79665536,0.913,0.914,373849.624637637,35040.0736143465,3.1873910109327,3.08577196566694,6.18487713863255,110.936392176312,0.661289824450376
"LogN",100,"pos","huber_fp",1000,0.000620000000000104,0.000654238510046653,6,105040.658921172,9962.98911715505,-20.7925292135763,-7.13893499401358,-21.7925292135763,-9.13893499401358,105515.573250696,10046.5092499799,0.918,0.917,373849.624637637,35040.0736143465,0.280970347430427,0.284331283855405,6.18487713863255,110.936392176312,0.661289824450376
"LogN",100,"pos","gmm_fp",959,0.000261730969760194,0.000469648212180988,6,113473.937286987,10654.9292603107,-23.561561476958,-7.92335877871974,-24.561561476958,-9.92335877871974,114077.207589173,10753.4023097619,0.933263816475495,0.927007299270073,373849.624637637,35040.0736143465,0.303528290009584,0.304078392573588,6.18487713863255,110.936392176312,0.661289824450376
"LogN",1000,"pos","ols_fp",1000,0.000132999999999953,0.000348471566174844,6,27796.2233965659,2537.69052450746,-0.40613147243985,-0.388811687775585,-1.40613147243985,-2.38881168777558,27798.2006022837,2543.39694578712,0.941,0.94,27796.2233965659,2537.69052450746,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",1000,"pos","mle_fp",1000,0.000126999999999981,0.000336130903048157,6,27796.2233965659,2537.69052450746,-0.40613147243985,-0.388811687775585,-1.40613147243985,-2.38881168777558,27798.2006022837,2543.39694578712,0.94,0.938,27796.2233965659,2537.69052450746,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",1000,"pos","pmm_fp",1000,0.0037439999999999,0.00131003060276456,6,12055.4657768669,1106.40679488483,-1.34323030924467,-0.698566117223923,-2.34323030924467,-2.69856611722392,12060.9565051491,1113.68905397386,0.943,0.943,27796.2233965659,2537.69052450746,0.433708767010281,0.435989646570308,6.18487713863255,110.936392176312,0.661289824450376
"LogN",1000,"pos","huber_fp",1000,0.00130900000000028,0.00115275662992988,6,6698.40418630622,613.914838875121,-2.55070309236979,-0.982978696217682,-3.55070309236979,-2.98297869621768,6711.01167875639,622.81300077721,0.941,0.94,27796.2233965659,2537.69052450746,0.240982528120485,0.241918718199208,6.18487713863255,110.936392176312,0.661289824450376
"LogN",1000,"pos","gmm_fp",1000,0.000748999999999853,0.000527519930691842,6,12055.4657768683,1106.40679488496,-1.34323030932971,-0.69856611724981,-2.34323030932971,-2.69856611724981,12060.9565051509,1113.68905397413,0.95,0.952,27796.2233965659,2537.69052450746,0.433708767010332,0.43598964657036,6.18487713863255,110.936392176312,0.661289824450376
"LogN",200,"pos","ols_fp",1000,8.20000000000007e-05,0.000324624985762652,6,136250.311042329,12466.3043350288,-1.51327503356656,-0.853315141099366,-2.51327503356656,-2.85331514109937,136256.627593723,12474.4457423232,0.952,0.954,136250.311042329,12466.3043350288,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",200,"pos","mle_fp",1000,5.89999999999976e-05,0.000259974203694542,6,136250.311042329,12466.3043350288,-1.51327503356656,-0.853315141099366,-2.51327503356656,-2.85331514109937,136256.627593723,12474.4457423232,0.951,0.949,136250.311042329,12466.3043350288,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",200,"pos","pmm_fp",984,0.001666,0.00194788044762461,6,2114894.82171197,207759.705507998,-29.9074179714021,-9.55410104642051,-30.9074179714021,-11.5541010464205,2115850.09019762,207893.202758989,0.934,0.927,136250.311042329,12466.3043350288,15.5221283939303,16.6657013918887,6.18487713863255,110.936392176312,0.661289824450376
"LogN",200,"pos","huber_fp",1000,0.000659000000000063,0.000634918988629428,6,37372.3544486052,3451.50401271459,-1.73955760085619,-0.87572017426272,-2.73955760085619,-2.87572017426272,37379.8596244536,3459.77377923525,0.948,0.945,136250.311042329,12466.3043350288,0.274291883539222,0.276866657507814,6.18487713863255,110.936392176312,0.661289824450376
"LogN",200,"pos","gmm_fp",984,0.000343495934959307,0.000531699490217855,6,51280.5269230196,4740.52853940657,-11.0041678878712,-3.7241478146829,-12.0041678878712,-5.7241478146829,51424.6269696998,4773.2944076109,0.95020325203252,0.945121951219512,136250.311042329,12466.3043350288,0.376369980594674,0.380267352056075,6.18487713863255,110.936392176312,0.661289824450376
"LogN",50,"pos","ols_fp",1000,9.99999999999731e-05,0.00110418260229868,6,1060607.37970916,102152.260642618,32.8103694689269,9.98120131827655,31.8103694689269,7.98120131827655,1061619.27931491,102215.960217101,0.944,0.947,1060607.37970916,102152.260642618,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",50,"pos","mle_fp",1000,5.7000000000002e-05,0.000231958627355849,6,1060607.37970916,102152.260642618,32.8103694689269,9.98120131827655,31.8103694689269,7.98120131827655,1061619.27931491,102215.960217101,0.931,0.93,1060607.37970916,102152.260642618,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",50,"pos","pmm_fp",924,0.00130599999999994,0.00122876925167988,6,16762492.1047549,1481120.29765465,-2.95964891570645,-2.79985944520756,-3.95964891570645,-4.79985944520756,16762507.7835745,1481143.33630535,0.897,0.894,1060607.37970916,102152.260642618,15.8046157564465,14.4991436150041,6.18487713863255,110.936392176312,0.661289824450376
"LogN",50,"pos","huber_fp",998,0.000581162324649247,0.000627780356679059,6,381442.854723203,37990.6683138027,2.16007800464023,-0.875632519190766,1.16007800464023,-2.87563251919077,381444.20050418,37998.9375761881,0.906813627254509,0.904809619238477,1060607.37970916,102152.260642618,0.359645672866995,0.371902374698432,6.18487713863255,110.936392176312,0.661289824450376
"LogN",50,"pos","gmm_fp",923,0.000290357529794181,0.000514627871382275,6,541132.002599589,55664.0545472041,-10.1129204833764,-5.28523733856287,-11.1129204833764,-7.28523733856287,541255.499601259,55717.1292302833,0.910075839653304,0.90899241603467,1060607.37970916,102152.260642618,0.510209539318854,0.544912605918201,6.18487713863255,110.936392176312,0.661289824450376
"LogN",500,"pos","ols_fp",1000,9.10000000001006e-05,0.000307918518140755,6,55435.0734638484,5091.53730983044,9.34278886247652,2.54522678570857,8.34278886247652,0.545226785708565,55504.6755898523,5091.8345820783,0.96,0.958,55435.0734638484,5091.53730983044,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",500,"pos","mle_fp",1000,9.5000000000013e-05,0.000296754213218793,6,55435.0734638484,5091.53730983044,9.34278886247652,2.54522678570857,8.34278886247652,0.545226785708565,55504.6755898523,5091.8345820783,0.958,0.957,55435.0734638484,5091.53730983044,1,1,6.18487713863255,110.936392176312,0.661289824450376
"LogN",500,"pos","pmm_fp",999,0.00232399999999986,0.00160299519450138,6,20849.0527246281,1914.13962952526,1.72421916480882,0.170338027845775,0.724219164808819,-1.82966197215423,20849.5772180268,1917.4872924576,0.942,0.941,55435.0734638484,5091.53730983044,0.376098585640455,0.375945321235209,6.18487713863255,110.936392176312,0.661289824450376
"LogN",500,"pos","huber_fp",1000,0.000856000000000044,0.000591281332035483,6,14064.3918050036,1294.28628424649,-2.02186452178519,-0.893798695145595,-3.02186452178519,-2.8937986951456,14073.5234701917,1302.66035513451,0.942,0.943,55435.0734638484,5091.53730983044,0.253709266105251,0.254203437093067,6.18487713863255,110.936392176312,0.661289824450376
"LogN",500,"pos","gmm_fp",999,0.000462462462462473,0.000559435678966096,6,20597.8320919492,1888.73365917656,2.24560106241393,0.335554838810037,1.24560106241393,-1.66444516118996,20599.3836139558,1891.50403687117,0.93993993993994,0.938938938938939,55435.0734638484,5091.53730983044,0.371566786240157,0.370955478521174,6.18487713863255,110.936392176312,0.661289824450376
